32601	13.086239	1.038305	3
0	3.514276	1.318208	2
75943	13.798708	0.309071	1
13614	2.375157	0.997961	2
1361	4.833901	1.505177	2
23086	7.739976	0.053025	3
16813	0.176746	1.394349	2
19979	7.545231	1.619777	3
10333	0.166750	1.268307	2
40558	8.954987	1.032150	3
15908	4.077705	0.419823	2
14728	6.146363	0.735483	2
0	4.745995	1.473961	2
40168	9.659481	1.403558	3
50980	4.837640	1.514281	1
24777	11.605642	0.455919	3
14780	1.625284	1.498810	2
25851	10.037105	0.413292	3
18006	8.722927	1.149884	3
17268	3.546819	1.441208	2
73422	10.908310	0.000064	1
43992	10.804008	0.726334	3
9923	3.922819	0.763997	2
75288	13.182527	1.044673	1
27363	1.161200	1.694646	1
54579	0.000000	0.405439	1
36034	8.339051	0.604724	3
34168	11.666312	1.469015	3
14069	5.910264	0.170187	2
11560	1.785162	1.410924	2
22252	2.873487	0.749870	1
3644	1.029945	1.364768	2
10794	6.011457	1.288381	2
30343	3.082018	0.835377	1
25433	3.426264	1.697846	1
48541	10.157323	1.673398	3
6606	4.650966	0.668525	2
34271	2.604227	1.562009	1
13993	3.508480	0.123970	2
9469	3.545202	0.008169	2
78374	10.561573	0.533371	1
23455	10.628097	0.081954	3
42186	4.040007	1.288497	1
12590	1.384969	1.071326	2
22487	12.685683	0.234133	3
31599	0.000000	0.617791	1
7933	4.682883	1.294740	2
6041	2.648323	1.387502	2
12465	4.702276	1.679027	2
7823	5.315245	0.322242	2
46859	9.647164	1.497412	3
34615	10.611534	0.897835	3
50239	6.253792	1.005074	3
38149	3.559653	0.096104	1
20892	1.930506	0.023282	2
11068	1.680071	0.674010	2
25207	13.113070	1.544139	3
13784	5.327840	1.157705	2
10178	6.612353	0.868469	2
37594	2.878833	1.691902	1
3900	7.095614	0.527886	2
72321	12.596398	1.416822	1
46565	9.323384	1.307316	3
67821	11.573812	1.384133	1
16730	1.385633	0.130034	2
6876	4.737555	1.069269	2
72210	15.412989	0.210196	1
68139	8.468063	0.686853	1
75225	17.397077	1.414792	1
24129	3.797406	0.468745	1
16482	8.433782	0.065601	3
74671	12.974418	0.124618	1
50434	12.622664	0.713846	3
69249	5.379818	0.063159	1
32780	11.835271	0.257109	3
10896	1.339903	0.034555	2
16908	7.110751	1.213085	2
14678	3.454846	0.798515	2
5134	2.166633	0.653678	2
43209	3.113151	1.041897	1
56958	3.687842	0.403238	1
27133	8.981002	0.575370	3
68178	8.673827	0.522451	1
39214	9.034435	0.212282	3
17079	10.296766	1.340900	3
34281	6.668331	0.205348	3
37168	12.729620	0.381823	3
42969	2.029171	0.594721	1
5223	0.000000	0.208232	2
64203	7.056878	0.714333	1
39125	9.667024	1.103266	3
39908	8.123153	0.665022	3
78198	13.650843	1.502878	1
78948	12.477952	1.555752	1
69820	17.180259	0.722199	1
69636	8.617760	0.590395	1
33756	9.398327	1.547464	3
31747	10.963644	1.599690	3
25542	2.077487	0.162652	2
11179	5.641555	0.589966	2
6631	0.000000	0.631472	2
39120	9.368966	0.428663	3
6747	5.279130	0.657612	2
69076	9.343034	0.788030	1
42644	7.597263	1.301666	3
30582	4.548162	0.577576	1
27422	12.879979	0.267579	3
55132	7.661788	1.334685	1
36623	13.632609	1.153920	3
14469	11.020861	0.045711	3
59798	8.501615	1.367422	1
68450	10.767203	0.905003	1
75532	14.940493	0.725280	1
5805	4.853335	0.654827	2
7469	7.818257	1.086386	2
76448	9.480506	1.537522	1
31395	9.174876	0.040020	3
70704	8.297004	1.379237	1
37626	9.365413	1.439433	3
10909	4.054704	0.872440	2
12854	5.244427	1.529928	2
13327	8.008352	0.184968	2
40851	8.609920	0.291509	3
9246	1.714206	1.458625	2
63167	6.352173	0.961168	1
45115	4.308887	0.401851	1
26161	2.793896	0.189677	1
39140	6.146209	0.368752	3
60614	8.937861	0.595128	1
27682	0.572329	0.365297	1
73797	5.459809	0.570104	1
31753	4.315092	0.473114	1
11272	4.441379	0.601411	2
14237	8.263492	1.194066	2
5818	6.418169	0.404280	2
13324	0.457775	0.491949	2
36005	6.821075	1.107645	3
22822	9.074646	1.323502	3
44352	10.338635	0.636907	3
8387	2.028820	1.515868	2
29311	9.231471	1.311131	3
12341	1.561486	0.809355	2
13014	0.010516	1.339459	2
14033	3.676496	0.808191	2
29789	12.380562	0.003883	3
20903	11.569028	0.587308	3
68677	12.531858	0.126414	1
71646	7.981071	1.267901	1
10487	1.991868	0.229546	2
44082	1.134062	1.455761	1
10514	3.553157	1.377804	2
43263	2.290315	0.699959	1
43003	9.712485	0.765531	3
27231	12.162722	0.195367	3
27896	9.512046	0.621315	3
22956	7.264887	1.567386	2
38924	11.712417	1.207572	3
32749	10.447291	0.492070	3
47193	4.839991	0.324703	1
74942	11.648803	0.305440	1
12845	3.695589	1.463117	2
59272	2.579698	1.673221	1
69033	9.068159	1.560828	1
36900	8.497936	1.693752	3
19353	8.425173	0.499536	3
38700	3.321424	0.784484	1
23874	13.021052	0.134837	3
22695	2.536807	0.089169	1
24344	11.175497	0.066036	3
9553	3.935621	1.319504	2
25096	13.007408	0.016417	3
41034	11.894804	1.007614	3
67141	4.242660	0.211970	1
20515	13.276005	1.031320	3
29534	2.424770	1.436151	1
36182	10.417628	1.066111	3
73312	11.213924	0.417558	1
35697	10.181909	1.521704	3
53811	3.617759	1.654676	1
28532	8.601635	0.248726	3
7426	6.232052	1.019588	2
23782	11.652222	0.305620	3
37811	1.805794	0.880206	1
48633	9.518730	1.493718	3
7884	5.374770	1.120078	2
30178	1.978890	1.505894	1
63844	3.217305	0.988448	1
43056	1.138443	1.664805	1
4256	3.660429	0.808663	2
11979	5.727511	1.355335	2
46113	9.033923	0.238570	3
7474	2.618020	0.106237	2
7119	3.613760	0.956439	2
65665	9.753011	0.373804	1
0	3.359761	1.585504	2
39873	10.289107	0.201849	3
37771	10.756086	0.994833	3
49434	9.788388	0.695003	3
44352	5.129446	0.212919	1
18522	4.420271	0.006629	2
46664	5.482431	0.083033	1
24967	2.017132	0.880183	1
10607	3.232911	1.259061	2
16255	11.504053	0.858200	3
48503	1.876115	0.887017	1
31119	11.361151	0.422648	3
11035	2.165363	1.310387	2
73675	12.830605	1.264455	1
2915	3.423264	1.081826	2
6709	2.442519	1.562275	2
51826	1.989835	0.078682	1
2381	6.338119	1.029603	2
25552	8.250993	0.434201	3
56093	10.045319	1.162642	3
14792	3.951619	1.339236	2
11127	0.000000	1.365552	2
45168	11.123113	0.052553	3
27915	14.901709	0.510296	3
32081	9.342683	0.269268	3
16874	3.812651	0.625723	2
71573	7.337757	0.337808	1
75306	6.983067	1.314538	1
20820	7.883858	0.422781	3
45235	11.863748	0.569092	3
34550	10.297298	0.119128	3
33430	9.800142	0.945591	3
37110	10.858721	0.543964	3
8360	5.600067	1.465377	2
6949	0.000000	0.663175	2
18158	2.279870	1.058349	2
18558	14.074764	0.669554	3
48443	14.165842	1.187396	3
34597	14.400044	0.105467	3
6542	2.552199	1.074858	2
18956	8.095808	0.182145	2
47926	4.231087	0.492517	1
7326	0.000000	0.152726	2
66682	7.679726	0.955853	1
4820	7.585067	1.561546	2
49338	2.559850	0.834140	1
14877	2.008065	0.793718	2
10012	3.392186	0.821472	2
59357	0.000000	1.230430	1
49059	10.156165	1.187811	3
38870	2.390878	1.313457	1
25678	10.330185	1.696261	3
7962	4.832578	0.499863	2
7531	4.309977	0.376954	2
49251	10.407271	1.176181	3
4326	3.490428	0.582018	2
4286	0.823581	0.713167	2
56414	4.673701	0.757125	1
66938	8.907660	0.160272	1
36041	9.397871	1.428200	3
77117	7.046855	0.707314	1
33191	12.930657	0.412700	3
26032	10.285634	0.057913	3
19303	9.111337	0.078050	2
12013	0.590830	1.645258	2
58977	3.738421	1.547687	1
21093	2.999597	0.519478	2
38000	10.137766	1.080659	3
58607	11.194582	0.156442	3
63388	7.722002	1.207346	1
72562	12.635141	1.040995	1
80821	8.394009	0.570472	1
23096	9.508844	1.158677	2
9283	5.624850	0.675954	2
80961	13.347355	1.375956	1
14864	3.492713	0.192109	2
55052	1.838143	0.092580	1
12580	0.000000	0.919343	2
48922	2.182827	0.382289	1
8591	6.922665	1.186587	2
73244	15.339320	0.984789	1
72270	12.413447	0.047603	1
72817	10.263943	1.280633	1
36142	4.079675	0.254787	1
31563	12.134072	0.777417	3
40811	11.941228	1.348901	3
25636	3.304499	0.655938	1
52959	12.042539	0.744014	3
77128	9.981009	0.154763	1
28518	10.471213	0.806216	3
8273	5.381596	1.242101	2
32632	12.094505	1.692416	3
8346	1.356600	1.517987	2
42509	14.282329	1.036316	3
67719	16.288893	0.855241	1
7679	2.035425	0.449881	2
73413	11.517460	0.949207	1
41382	2.770240	1.072473	1
33967	11.777634	1.687987	3
2548	0.496255	0.999476	2
57312	10.276828	1.414313	1
26894	5.845311	1.557915	1
18624	4.992535	0.869788	2
67777	10.272889	1.460063	1
44006	8.101051	1.417961	3
57903	3.031908	0.596570	1
33485	7.046493	0.427928	3
13885	7.531108	1.279198	2
10990	0.000000	0.881326	2
19084	11.281935	1.053360	3
29595	9.628644	0.740432	3
29605	1.118047	0.693787	1
33628	11.081899	0.214618	3
73523	10.951466	1.223730	1
17481	4.796745	0.051547	2
46475	5.258591	0.108291	3
21638	12.723557	1.185662	3
12139	4.828970	0.371409	2
38741	9.570326	1.626582	3
33720	0.000000	1.578515	1
16630	6.812348	0.862319	2
30754	3.689535	1.108136	1
5682	6.357135	1.410002	2
7711	4.976990	0.573615	2
17708	0.450096	1.310188	2
29603	9.862329	1.563829	3
51216	6.781332	0.484535	1
4839	4.996450	0.701096	2
33503	6.038377	0.612825	3
79826	11.431331	1.367075	1
31041	9.541637	1.308994	3
36263	7.887758	0.575452	3
35902	9.937656	0.263609	3
29135	10.739386	0.050208	3
11956	0.825430	1.217715	2
32233	13.688437	1.057102	3
9584	0.000000	1.052789	2
52850	1.824482	0.579993	1
53204	3.579244	1.229313	1
75025	9.211371	0.107390	1
19804	5.387504	0.588101	3
57314	3.420165	0.244041	1
5961	4.654020	0.047187	2
20714	1.865997	1.072071	2
41514	8.825816	1.649172	3
4033	6.273061	1.325067	2
12897	1.487286	1.645355	2
28939	13.835819	0.514297	3
29621	9.699478	0.326701	3
60682	12.043666	0.516057	1
70647	6.010831	0.282217	1
44583	3.332030	0.293175	1
37782	8.896969	1.121220	3
28378	10.728150	1.261927	3
7937	3.891728	1.062429	2
12440	1.844336	0.240893	2
60831	7.787647	0.398265	1
47446	10.016379	0.031577	3
37227	2.532156	1.147440	1
41814	9.786674	0.340386	3
11476	3.699961	1.604221	2
67228	8.232553	1.482720	1
5290	2.635023	0.600950	2
8902	0.716977	1.541492	2
40659	0.387553	0.414068	1
63583	10.372212	1.023744	1
37609	10.565413	0.282932	3
65436	8.446283	0.642854	1
69617	8.933155	0.544528	1
68961	10.688822	0.460035	1
14743	13.229945	0.043611	3
3798	4.299223	0.992102	2
64836	9.329438	0.871267	1
31194	4.167188	1.637596	1
27674	7.600777	0.833273	1
11878	6.601862	1.513624	2
38394	7.496646	1.681249	3
7360	5.294884	1.001612	2
30059	8.208009	0.366110	3
53428	3.365904	0.374158	1
33720	2.508992	0.638863	1
38634	8.538300	0.948002	3
35562	1.473457	1.099548	1
9142	1.883714	0.547053	2
63944	9.275876	1.329761	1
71283	9.132422	1.333821	1
68404	15.255782	0.485532	1
50882	10.383672	1.613044	3
3369	5.860438	0.462620	2
72543	8.627082	0.107844	1
4561	3.994638	0.880429	2
4198	4.281630	0.327339	2
32635	8.386145	1.156333	3
22566	1.545002	0.851965	1
39726	7.266139	1.643272	3
32648	7.664872	0.316871	3
18109	1.767668	1.490898	2
68549	12.409945	0.496006	1
45345	10.137964	0.595083	3
32397	7.853245	0.517572	3
35002	4.579479	0.330366	1
35303	8.204337	0.559258	3
65112	8.837910	1.091948	1
61927	11.700493	0.080086	3
52298	9.472028	1.474590	3
75519	18.288167	1.020056	1
63553	11.131532	1.032358	1
69080	8.278765	1.105022	1
7509	2.320885	0.086018	2
35781	12.365818	0.100719	3
66785	6.876655	0.655205	1
40691	10.227424	0.924933	3
51407	8.611178	0.592683	3
36327	1.037001	1.505185	1
29032	10.878322	0.103114	3
43051	8.342671	0.424917	3
12037	2.771350	1.517665	2
11652	5.257327	0.441436	2
41798	8.776241	1.420509	3
0	0.805304	0.364979	2
22027	3.618498	0.075706	1
53823	11.118969	0.066592	3
38037	7.151343	1.257392	3
66096	9.983290	0.248319	1
5513	0.000000	0.017049	2
39105	9.913798	0.581593	3
58844	0.020967	1.225555	1
24763	3.378569	1.340438	1
4618	4.084295	0.296676	2
36921	12.350419	1.146947	3
32286	11.793559	0.746018	3
35672	12.146783	0.596185	3
39988	10.404375	1.521581	3
49054	9.852719	1.076699	3
37138	4.311575	1.590159	1
3802	0.000000	0.923502	2
16963	5.626081	0.113967	2
32050	10.643914	1.233510	3
12258	5.317730	0.444279	2
4721	2.885168	1.631060	2
6810	6.540334	1.263712	2
49793	11.819533	1.336636	3
11500	0.131950	1.620531	2
14529	8.554120	0.672577	3
27996	6.060800	0.730473	1
34223	1.447738	0.075564	1
29917	9.740857	0.677979	3
60999	12.657130	0.619354	1
37055	11.198862	0.415503	3
3790	3.253975	0.479374	2
41798	9.633865	1.137321	3
31626	5.949122	0.176080	3
15351	5.711271	1.675675	2
8862	0.353313	0.177987	2
36028	9.152990	0.883079	3
52014	7.468452	0.589932	3
5967	3.092770	0.631086	2
10750	0.429589	1.689503	2
13968	0.000000	0.834027	2
35814	10.929723	0.510650	3
74891	14.107699	0.684244	1
5255	6.031716	0.753033	2
34624	8.812076	0.792633	3
67035	10.341973	1.167890	1
6397	4.358211	0.977564	2
26437	4.458913	0.561823	3
62245	7.235919	0.055439	1
37798	7.605695	1.534334	3
72124	11.170584	0.284772	1
76468	10.629899	0.704178	1
20888	10.609559	1.228715	3
11799	2.662031	0.547895	2
17888	13.715353	0.596124	3
36207	9.175077	1.050499	3
41405	12.608645	0.043550	3
15692	3.860598	0.106370	2
28416	1.396944	1.084464	1
38158	10.470159	1.669275	3
36966	3.661967	0.165093	1
27212	1.802499	1.329599	1
7166	2.721555	1.479382	2
48548	13.717218	1.110966	3
8721	3.496845	0.944988	2
72	3.051479	0.973371	2
50952	11.795421	1.620922	3
17206	0.995863	1.028066	2
18342	5.641990	1.424240	2
71413	11.968581	0.667250	1
57066	0.000000	0.809154	1
59075	13.455907	0.662337	3
26205	9.672516	0.321098	3
11445	2.136538	0.602340	2
68491	10.857215	0.855124	1
68243	9.964509	0.670372	1
8963	4.713431	0.365879	2
14463	3.928217	0.755499	2
16757	1.234147	0.917795	2
28403	8.770416	0.844789	3
72616	9.094972	0.587721	1
59045	0.000000	0.429344	1
55186	2.657802	1.194494	1
45657	1.944848	0.055788	1
52678	1.890076	0.524479	1
17493	7.068346	0.893011	2
67250	14.327033	0.799721	1
35536	10.955327	1.264746	3
30686	7.217445	0.240861	3
49544	2.124544	0.020991	1
71375	16.665125	0.337165	1
65020	4.907886	0.885527	1
65800	6.779259	1.525839	1
8019	0.000000	1.252145	2
23861	1.239237	0.344612	1
43094	3.403314	1.448996	1
27258	4.483981	1.611262	1
31898	4.432341	0.754597	1
274	3.473541	0.457518	2
29083	4.017074	0.462075	1
5358	1.816814	0.719639	2
25261	12.104679	1.470771	3
28111	8.822804	0.740822	3
49763	9.696376	1.062715	3
0	3.098254	1.537112	2
12988	6.067719	0.384561	2
22521	7.842168	0.001815	2
79978	12.684243	1.272508	1
23164	1.176158	0.976453	1
57898	6.921759	0.660296	3
46660	7.867532	0.812961	3
30632	8.982846	1.537771	3
58066	4.036686	0.881094	1
61756	4.173617	1.175611	1
31631	9.185828	1.154358	3
16264	0.000000	1.532094	2
715	6.426972	0.345734	2
31452	8.236121	0.667911	3
34734	9.085136	0.264514	3
66774	7.979795	0.506610	1
53633	5.270819	1.252680	3
69330	8.299537	1.442364	1
45761	8.638170	0.310854	3
64960	6.020688	0.080193	1
22195	0.079663	1.562744	2
38902	8.970966	1.379081	3
49659	3.096545	1.214673	1
8242	0.000000	0.526492	2
26776	12.189587	0.389188	3
14660	0.040561	0.144158	2
65878	6.248202	0.118797	1
27903	6.298034	1.054141	3
29526	12.253839	1.493545	3
34614	7.635506	0.388007	3
12919	2.015432	0.223162	2
9894	8.763292	0.853212	2
10241	0.717519	0.667371	2
19746	6.357263	1.692150	3
42964	4.853311	0.732831	1
44924	12.481915	0.333066	3
15924	6.451582	1.188526	2
9283	5.519519	1.044609	2
71709	9.342856	1.396273	1
43184	13.146222	1.544150	3
21534	8.058375	1.570321	2
8024	0.502115	1.273929	2
1509	5.666800	0.704774	2
57825	2.754896	0.143153	1
38851	12.075991	1.500672	3
39998	8.861515	1.433273	3
6990	0.000000	0.100566	2
36942	9.851442	1.098538	3
55858	0.000000	0.271976	1
29693	6.764112	1.165594	3
28607	13.449996	0.576314	3
2455	2.633123	0.353601	2
40473	11.341825	1.365971	3
18830	0.000000	1.375649	2
14080	7.115021	0.309479	2
68383	3.266016	0.844428	1
62375	8.509330	0.496181	3
36692	9.577231	0.131612	3
69705	10.924147	0.041979	1
73055	14.175283	0.850117	1
17323	0.000000	1.373064	2
35759	12.124947	0.787232	3
45938	0.087671	0.169512	1
9044	3.228043	1.399389	2
53275	13.086865	0.764677	3
48012	5.171035	0.945955	1
63260	11.839013	0.363986	1
17677	6.958501	0.128963	2
36666	8.706588	0.990861	3
8023	1.915701	0.552075	2
69686	13.211668	1.527347	1
25515	10.037701	1.471922	3
36448	9.687998	0.052876	3
66941	11.223006	1.662126	1
35826	12.655146	1.685197	3
70444	4.990268	1.153126	1
12304	0.686157	0.478094	2
28006	8.181049	0.783571	3
9477	0.000000	1.278664	2
10818	2.382247	1.137656	2
12526	6.953996	0.634713	2
15274	6.693428	1.621803	2
69000	10.127296	0.699745	1
32477	9.579752	1.568028	3
49766	8.516689	0.987598	3
66269	9.644773	0.379377	1
12912	2.935356	1.260557	2
17835	7.752978	0.823375	2
29037	7.842953	0.094916	3
61965	2.345283	1.135459	1
70349	6.843586	1.200178	1
14040	3.310394	1.407902	2
