8.378663	7.112644
7.648708	7.827410
7.953967	8.053153
8.860723	9.186195
9.704467	8.885507
8.185315	8.012844
9.686391	10.653448
11.142999	12.669333
7.964206	8.818855
8.948181	7.168073
9.471057	9.124381
9.723789	9.114078
10.298070	10.633567
10.166970	10.312231
9.025096	10.449940
10.082123	9.910200
8.640477	7.899810
7.808676	7.710142
7.855894	8.227721
9.520765	9.017198
8.418624	7.094978
9.006286	9.411841
8.745608	9.452887
8.330302	8.698882
7.959362	8.743685
8.696774	9.344199
8.312396	8.041345
9.556289	10.564664
9.068226	10.333502
9.904332	9.494037
9.172329	11.155124
7.805978	8.613777
8.730209	8.268025
9.923596	10.431127
7.863988	7.988214
7.293352	8.335471
9.953790	10.415843
9.860134	8.547569
10.937632	10.243680
10.005755	10.213323
9.412761	6.522277
8.817148	7.476370
7.955423	7.360772
10.038324	10.073447
8.297208	7.710130
8.680937	8.244078
9.115521	9.820047
8.974811	9.657799
9.323426	10.873339
8.054488	7.106716
9.143106	8.605319
10.122043	10.932185
8.901517	9.990378
9.034839	6.075685
9.240421	9.482593
9.349812	10.304725
7.494699	6.909819
9.243405	9.845019
8.340627	8.607460
9.300782	9.912634
8.658838	10.702302
7.828941	9.143519
10.280782	10.218895
9.671129	9.614333
8.727700	8.423778
7.415647	8.054205
8.126760	7.290849
8.290070	8.134759
9.741030	10.138079
10.270652	11.164416
9.762343	10.551292
8.243652	7.265269
9.027518	9.349841
8.443658	7.837531
7.963788	7.721450
8.165484	8.073896
10.190558	9.087339
8.410293	7.339416
9.535409	9.955793
11.050989	11.286036
7.305021	4.576498
9.872765	7.105328
10.758442	10.991218
9.813184	11.263106
8.495942	8.139736
8.750300	7.824482
7.557088	8.143436
9.693478	10.005813
9.849884	10.049557
9.061528	9.441405
7.327937	5.619814
8.263673	7.794170
8.580181	8.927426
11.049493	11.055301
10.235292	11.144134
9.106155	8.462940
10.936982	11.792544
8.121021	9.812956
8.092764	9.466056
8.832210	9.532178
7.810096	7.505010
9.931994	8.786330
7.376545	7.965536
6.976735	8.002695
8.654468	8.768398
9.865184	9.803102
10.070507	10.496857
10.483776	9.267431
7.882016	9.377585
11.462015	13.049314
10.395053	11.281304
8.922661	8.543126
8.789325	8.768284
9.465225	8.748407
9.147957	8.714608
7.143927	5.095840
7.790574	6.864444
8.874428	8.149379
10.296344	10.173006
9.241265	8.857685
9.689952	9.627086
8.520415	8.083334
9.302126	10.501328
8.025912	9.893949
9.676960	9.326639
9.132963	8.765245
8.987168	9.021011
8.439396	8.739419
9.275075	9.407657
8.752808	9.269864
10.050487	9.367353
8.764291	7.030934
9.335935	8.892092
10.892600	9.826584
9.224523	8.699109
8.368674	6.779749
7.065229	6.787592
6.318941	6.451634
7.548170	7.004061
7.991135	9.392676
7.388588	8.960835
8.977279	8.400014
9.201495	8.529949
8.329575	8.782324
7.740792	8.285677
10.419284	10.399491
9.704324	10.616237
8.476117	7.458005
7.845270	6.191983
8.574412	7.597338
8.915436	9.190760
10.061392	10.435386
9.241614	7.168119
7.972974	7.804235
9.722224	8.826375
6.779690	7.552563
9.397776	10.273768
6.089952	4.880529
9.885287	9.759636
8.453161	8.151469
9.277456	10.593075
6.969813	5.760842
9.661835	10.143433
9.658685	9.779102
9.997746	10.036781
9.040128	9.709148
8.825115	9.565690
7.413825	7.169862
7.974432	8.154450
8.863684	8.302576
10.482630	12.200324
7.536239	7.234837
9.493236	9.386187
9.181263	8.625193
8.871493	9.023347
7.696130	7.986628
8.244422	8.196332
9.302522	9.185698
9.781892	9.805519
8.272956	8.334529
8.780191	8.423252
8.270323	7.890029
8.338065	7.105569
8.603560	7.865676
9.721951	9.004970
10.674255	12.160182
8.638931	9.057520
10.049088	9.290371
10.950008	10.509803
8.496732	8.603676
10.765968	10.360656
9.540112	7.230545
8.713587	9.035330
8.631412	7.682305
8.914961	7.787429
9.206420	10.696075
7.672662	7.128009
11.596506	12.308470
10.458481	9.997885
9.172010	8.844551
9.705535	8.703908
10.007276	9.388130
9.448407	9.591683
9.386843	8.792519
9.159245	8.127232
8.137842	6.921756
7.260142	6.376163
8.714855	8.117460
9.362359	8.873452
10.242589	11.114902
9.567644	11.010963
10.599476	11.167381
8.963239	6.768566
9.054621	8.469982
8.250106	7.013288
10.046355	8.862939
9.906237	9.545055
6.348674	5.627030
10.069088	10.530912
8.669393	8.187183
7.461306	7.572296
10.037151	11.099409
10.376829	8.881134
9.782309	10.159312
9.218809	9.663158
9.292322	9.462097
9.324042	10.308300
8.536828	8.387982
9.580029	9.892516
7.992546	8.518966
7.620453	7.872368
10.513015	12.306170
10.163659	10.159709
8.969393	7.846115
10.606444	10.919965
9.229638	10.404041
9.614700	9.287918
7.595876	6.012524
8.663057	8.368399
8.614179	8.209874
7.899250	7.635330
9.144238	9.091449
8.831365	7.931509
8.923770	9.424202
8.552609	10.441498
6.407859	6.102688
7.972158	9.467942
9.164508	9.136100
9.134062	10.169518
8.578349	8.091627
9.020053	8.524496
9.012819	9.161630
8.577822	8.334040
8.572239	7.289342
8.738583	9.176425
7.324238	7.636104
8.391750	9.899439
6.578479	5.969477
7.835385	8.280896
7.487718	5.331069
9.721858	11.110622
10.089518	10.462130
10.919362	10.411219
8.216473	8.570524
9.164560	11.914935
8.018090	8.639168
9.573055	8.764174
8.624446	8.980279
6.967913	8.398380
11.735483	11.904675
8.049711	8.096846
9.613635	9.533785
10.090677	9.944540
9.411578	9.945814
7.816652	9.018699
9.337317	8.999177
9.962564	10.467119
8.299392	7.788953
9.315576	8.821157
6.445339	7.365323
9.845942	11.897915
8.988662	9.112537
10.007207	10.566376
9.708665	10.764737
10.210074	10.022054
8.628239	9.405157
10.735866	10.482842
9.020048	8.802686
11.494283	12.656509
8.062356	8.745715
9.956555	9.547386
7.614762	6.923982
8.174858	8.801632
7.641942	7.160189
9.997862	11.047908
9.999318	9.040987
10.241834	8.669926
8.273671	7.578565
9.036370	7.755942
10.107454	9.503906
6.452444	8.500201
8.558892	8.689906
8.745286	6.698036
8.308956	8.456505
9.198080	10.586796
8.737345	8.826648
9.211329	9.473862
8.152596	7.858761
8.948997	9.476559
9.554428	9.192860
6.367022	5.817660
8.562663	7.484820
9.500728	9.556450
9.047711	8.825081
9.148184	9.745411
9.123332	7.310986
8.702701	7.819888
8.146332	6.682181
11.061762	12.249711
9.641402	10.941061
8.402436	9.058262
10.718675	10.650454
9.158570	9.671245
8.549299	9.639011
8.298617	9.736231
9.212318	8.369437
6.659973	6.129292
9.940017	9.751028
9.252627	8.073474
9.143132	10.799990
10.352426	10.824580
6.698289	6.497806
9.003192	8.492190
10.500881	9.900830
9.725296	9.209745
9.775735	9.683489
8.828175	8.726925
8.137469	8.869536
7.365350	5.425600
8.509442	7.315087
7.203736	7.952978
8.387535	8.294125
8.924812	8.701293
10.122610	11.486033
9.051751	7.027709
10.208370	11.600797
6.545841	5.218168
9.049136	10.261312
8.733186	9.605620
7.908592	9.584223
8.156114	9.788142
8.518513	9.361762
8.113410	9.006273
6.417987	5.767966
9.986768	10.314553
9.343526	8.625923
11.281831	10.176168
10.008836	9.743499
9.814979	9.752237
9.971847	11.130149
9.083581	9.602222
8.107378	9.245862
9.422776	8.703338
8.187685	7.227606
8.620619	8.258495
9.999458	9.271459
8.664641	7.489909
9.441591	6.993067
8.326155	7.374033
8.533308	10.442523
9.840626	11.368093
9.868644	8.615491
9.584735	10.431913
8.983781	9.491812
8.923770	7.191573
10.066321	9.647496
8.349349	9.037710
7.827278	7.164732
10.407335	10.010846
8.702221	7.169463
9.699631	9.641571
8.347286	10.117338
7.845778	7.343033
9.172228	9.505095
8.819946	9.488995
9.375695	8.901955
8.504823	8.076097
8.403135	9.633261
8.142375	7.312146
8.120609	8.699971
9.238070	8.651035
9.353660	9.092436
8.085565	9.253453
7.952431	8.873512
6.352081	5.951463
9.641667	9.552301
8.459915	6.049120
9.481856	10.207243
7.671365	6.720242
9.413793	10.634769
7.388514	8.103867
9.599324	9.409025
9.918174	10.532240
9.165069	9.667883
7.805248	6.788851
9.597410	10.454961
8.447402	8.905242
8.499771	7.678456
9.163230	8.778410
8.476901	8.115699
10.129513	8.978508
8.710737	6.303156
8.786294	9.308555
8.903839	7.841397
8.789223	10.327535
7.189442	8.544688
9.270440	9.170431
12.513236	12.753440
8.683158	9.339719
8.633141	8.369351
9.632537	8.850646
6.609839	6.475313
10.718446	11.301515
10.230745	11.008599
8.966077	8.458486
9.177341	9.046297
7.257882	6.490582
9.539812	9.909868
10.232593	12.182734
10.523976	10.618507
9.563171	9.729539
9.502810	9.813637
7.730591	8.152858
9.133870	10.587865
9.105765	9.625775
8.810499	7.783124
9.040853	8.175725
9.179781	10.147144
7.819075	7.938530
9.858143	10.854325
9.971088	11.540193
9.758546	11.189430
7.261705	6.031282
10.076375	9.353501
10.454097	9.094881
8.380675	10.261546
6.848430	5.245846
8.350289	9.687964
9.908238	9.808207
10.114508	10.874802
8.079095	8.790837
8.568058	7.793587
10.373632	10.817807
9.264536	7.713054
8.075015	7.601457
8.594381	8.382960
8.589278	8.238146
7.571256	6.417590
10.017254	8.760489
7.897875	7.292208
10.145800	9.724310
8.487582	8.244704
7.773764	7.658042
8.955293	8.062906
6.432309	4.616077
8.408040	8.573712
9.707160	11.107720
9.525465	10.667678
8.259956	8.374606
9.174371	8.509848
9.084001	10.225424
10.292048	8.618087
8.470455	6.643561
10.371377	8.226103
7.418860	6.190145
9.981285	8.730823
10.143560	10.246160
7.514588	8.309110
9.678818	9.066123
7.306023	7.087404
9.222869	10.741499
7.499346	8.523467
8.208642	9.058249
10.530649	10.302232
7.368809	6.728603
8.908413	9.068413
8.330362	8.039076
8.462406	8.517585
9.445515	9.006271
10.573884	10.541074
8.841719	10.381919
7.673058	7.731461
7.875033	7.518016
9.666026	8.463944
9.388057	9.132758
10.173808	10.211985
8.949378	8.911676
8.380613	9.008901
8.608106	9.784637
8.408377	8.746740
9.109213	8.487981
10.027941	10.670722
7.942054	6.654363
9.570850	9.604775
8.337179	8.100770
8.415713	9.024517
9.872478	8.465672
8.815166	9.571889
8.144305	9.031154
8.907910	9.964809
8.802684	8.222610
9.289132	7.377501
8.348630	7.895383
8.873861	10.063335
7.104942	6.208011
9.422759	9.514904
9.284123	11.077765
7.893990	6.799028
9.925577	8.191792
7.221856	6.584638
6.570585	5.577235
7.050570	7.849234
8.126059	8.860721
8.570057	8.121820
10.491808	10.940779
8.504427	9.550349
7.866489	7.949562
8.842169	8.408537
7.729777	8.263704
9.584688	10.466379
7.568917	8.946919
9.921784	11.082689
6.994189	6.780067
8.025524	9.573218
9.811927	9.367643
9.156211	9.685080
9.630160	7.917913
9.505642	8.195043
8.619412	8.687368
9.149850	10.639463
9.588979	9.321671
7.997010	7.897477
10.266805	9.866005
8.303288	7.839180
8.802346	9.870804
7.871094	8.034573
10.086862	9.551113
7.674219	6.898617
7.326664	7.739917
9.251508	9.610755
8.377622	8.198272
9.161533	9.081094
9.140975	7.391350
9.562715	9.861988
9.073808	8.967819
9.692209	9.327659
8.760170	7.694740
11.788172	12.362655
9.482136	10.577621
8.273936	5.918308
9.761899	10.216569
9.114088	10.191527
6.228927	6.197565
10.319703	10.478453
10.708846	10.021706
8.340226	7.020615
7.928998	7.869641
8.915979	7.236250
7.917319	7.312284
7.684676	6.143118
10.032662	11.254111
9.679989	10.636842
10.155908	9.608663
6.805150	6.837784
9.997900	9.168640
10.300657	11.016248
9.657877	9.468048
8.471676	8.865131
9.022578	7.518491
9.062039	9.415403
9.014653	10.073939
8.294446	6.455173
8.718686	9.973795
8.823867	9.458886
9.298920	8.922598
9.177353	9.573232
8.851549	8.791540
7.670538	9.235332
10.545847	10.187473
9.816827	10.406721
9.108917	8.354097
9.129619	9.039919
8.875027	8.957916
8.842945	8.891250
7.008727	6.747371
9.279573	10.868787
10.198081	11.611508
10.271197	9.140993
8.416250	9.713462
7.976823	7.066776
8.597294	9.420714
10.128566	13.158529
10.501050	11.144134
9.720806	9.531458
8.662865	7.702649
8.978171	8.731770
7.877573	8.209717
5.982606	6.603691
9.636201	7.910355
8.553297	7.252682
7.195739	5.510600
10.096919	11.033604
9.659577	9.681028
9.157238	11.535675
9.149467	11.043721
6.166447	8.187002
9.164840	8.938573
8.656830	8.614260
9.973707	9.928803
9.688848	9.309872
9.545756	9.928996
8.668435	11.454830
8.118508	8.604396
10.669666	9.639938
9.695405	9.109301
9.976439	10.828048
7.882208	7.692403
10.271427	11.128437
9.240173	8.814947
8.955392	10.100532
8.108727	8.639607
9.809256	8.289403
9.080595	7.639040
8.547823	8.984756
8.236424	9.363205
10.002982	8.406096
9.163249	10.594654
8.981370	7.190466
9.309841	8.423439
10.528777	10.577247
9.273684	9.948425
8.647150	7.083107
7.636364	7.568698
9.060195	8.628647
8.745477	8.036527
7.322981	7.335887
9.371533	10.069006
7.841620	6.985969
8.338199	7.653976
7.486760	7.980767
10.844954	9.643448
9.922933	9.995714
9.835179	9.436560
6.650567	6.342085
10.260229	9.485350
9.345854	9.087512
9.026802	9.520396
8.113320	9.105369
9.562177	10.376649
10.560842	11.645103
8.512150	9.631591
10.215588	7.460528
8.341591	8.734580
8.455083	7.698350
9.329789	8.491024
9.200306	8.370660
8.623560	10.702946
9.625587	9.544254
9.592690	8.054507
7.291092	6.923932
8.687049	8.650993
10.783665	10.935124
8.768229	9.365641
9.494820	10.942995
9.483222	9.383804
10.353536	8.714947
9.232793	8.362327
8.515886	9.148410
10.165279	10.597095
7.335261	6.723113
10.091376	12.115152
8.201922	8.291602
11.076004	11.842736
8.545686	9.309497
9.996050	8.011510
9.116055	8.159569
10.692763	11.227772
6.987096	7.892351
7.312704	7.194569
8.316005	8.822136
7.338203	9.655236
9.142649	8.878610
8.568558	9.453415
7.614500	8.915078
7.929504	7.234010
8.870628	8.852484
10.947852	9.538000
8.935513	8.002843
8.576574	7.335967
8.709187	9.805256
7.103476	5.909271
11.593389	11.489518
10.990676	10.673912
8.617099	9.046563
9.097909	9.144867
8.222387	10.590985
8.797844	9.288862
10.363263	10.945763
10.244283	10.692483
9.417174	10.792713
9.324985	8.856573
7.975356	7.498867
9.985674	9.397884
9.287212	10.054684
10.722761	10.987771
8.480961	8.684641
8.116589	7.858264
9.730253	9.012205
8.781781	9.271562
7.825476	6.337415
10.057948	10.513929
7.712025	8.751921
10.388363	10.487924
9.292456	10.519119
7.735545	7.103248
7.435876	6.495739
8.737146	9.777856
8.557281	9.848382
8.861066	9.428080
8.043996	7.996335
11.848591	11.716328
8.611591	9.614600
8.085871	8.442823
9.997770	9.834485
9.473521	10.955227
11.078441	11.591695
7.726574	8.541239
9.454973	9.274883
9.215439	10.463040
9.194256	9.974006
9.630043	10.135547
9.803361	8.632764
7.160722	9.075687
8.968481	7.429565
10.460624	10.926921
9.975984	10.529809
7.710739	7.296707
10.148804	11.524347
9.363219	7.845352
9.120771	8.268903
8.363977	9.350888
7.494444	7.971504
9.456948	9.684943
8.424102	7.806070
7.213457	8.788207
9.041348	9.195017
8.614123	9.742506
9.612996	9.334913
9.388286	10.728121
8.676423	7.784612
8.420847	7.348225
8.676752	9.678462
10.394370	11.484985
9.494143	9.303181
9.651930	9.405028
8.356352	8.256753
10.226680	9.671255
9.052661	9.679034
8.253079	10.729393
7.458663	8.492140
8.346540	8.293038
9.146466	8.847508
7.579386	5.341471
11.044504	9.400483
8.562921	6.945759
9.330883	10.678061
11.302688	12.149496
10.025434	9.524381
10.368299	10.526728
8.928361	8.325903
8.616166	9.281344
8.494074	9.189035
8.764387	7.771973
9.449494	8.677574
8.709434	8.058029
10.575017	11.064370
7.515464	6.815305
9.732250	7.578867
7.966576	8.302755
11.211368	9.960330
10.195170	8.969489
9.339647	10.442334
7.366206	7.750072
8.873951	8.645605
8.634828	6.641204
6.911975	6.911841
9.816927	7.887530
8.194475	7.398683
8.364218	8.414885
11.504780	11.306034
9.086753	8.512902
9.236214	9.149404
7.653186	8.135433
9.081200	8.413438
10.157395	9.417890
9.705894	8.450008
9.897873	10.492077
8.578298	8.817836
8.435346	9.388098
8.105704	6.786660
7.018138	8.455381
9.107267	9.293165
8.506430	8.248746
8.697958	9.650369
9.377755	9.401563
7.755865	6.898718
8.488790	8.360852
8.411395	7.935841
9.532387	8.809633
8.910773	10.738891
8.775846	7.519499
7.498441	7.786393
8.206337	8.364390
9.082783	9.297101
10.645576	9.496224
8.268537	8.538917
8.950248	6.468556
8.704866	6.801574
7.743472	8.197732
8.733679	7.640979
8.233123	9.210963
9.924819	8.243833
8.394422	6.394159
9.463813	10.989986
10.050600	9.319761
8.281739	10.021805
9.970237	8.987613
9.684084	10.096205
8.721668	8.257591
8.756940	9.447044
9.532727	8.900460
10.118599	10.573220
8.072015	8.258028
9.656569	10.753834
8.977828	10.550335
6.438406	5.198300
7.930198	7.640495
9.804868	8.854488
8.992933	8.871558
7.298300	8.529458
8.891422	9.841570
7.203931	6.985747
5.887931	4.119782
8.684432	8.892987
9.937475	11.629403
8.942810	5.619970
8.745817	8.373427
8.932339	10.537404
9.650563	8.343677
10.131086	9.876486
9.519241	9.717206
8.346665	8.409373
7.886280	7.281592
10.712103	10.313134
9.201893	9.127157
8.488764	9.107081
8.337716	6.388634
10.170780	10.124829
7.617687	8.464341
8.943692	8.850294
9.883715	10.102655
8.270298	8.081993
10.007086	10.861408
7.738255	10.057676
9.668514	8.631346
9.216115	8.345163
7.198637	6.799162
9.860299	10.354246
9.560165	8.913158
9.512654	8.577356
8.205477	8.560961
9.567094	9.105439
7.680042	5.939299
10.992785	10.122414
8.535321	7.763366
9.517927	9.687598
7.830560	8.344676
8.602833	8.706552
8.593123	10.562734
9.300133	9.204725
10.232538	9.875750
9.099593	10.205774
9.494176	10.240775
10.584839	10.615292
